as_of,disease,state,date,median,lower,upper,interval_width,p_growing,category,BuildNumber
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/25/2024 12:00:00 AM,1.086,0.9997,1.1766,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/26/2024 12:00:00 AM,1.085,0.9987,1.1736,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/27/2024 12:00:00 AM,1.0844,0.9964,1.1687,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/28/2024 12:00:00 AM,1.0833,0.9966,1.1653,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/29/2024 12:00:00 AM,1.0827,0.9939,1.1625,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/30/2024 12:00:00 AM,1.0819,0.9921,1.1571,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,10/31/2024 12:00:00 AM,1.0822,0.9907,1.1542,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/01/2024 12:00:00 AM,1.0821,0.9872,1.1491,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/02/2024 12:00:00 AM,1.0819,0.9836,1.1491,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/03/2024 12:00:00 AM,1.0822,0.9862,1.1491,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/04/2024 12:00:00 AM,1.0824,0.9856,1.149,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/05/2024 12:00:00 AM,1.0822,0.9861,1.1495,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/06/2024 12:00:00 AM,1.0824,0.9859,1.1501,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/07/2024 12:00:00 AM,1.0836,0.9885,1.1525,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/08/2024 12:00:00 AM,1.0846,0.9906,1.1564,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/09/2024 12:00:00 AM,1.0861,0.9961,1.1587,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/10/2024 12:00:00 AM,1.088,1.0004,1.1613,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/11/2024 12:00:00 AM,1.0898,1.0096,1.1609,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/12/2024 12:00:00 AM,1.0915,1.0137,1.1656,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/13/2024 12:00:00 AM,1.0941,1.0161,1.1699,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/14/2024 12:00:00 AM,1.0962,1.0174,1.1754,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/15/2024 12:00:00 AM,1.0983,1.022,1.1838,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/16/2024 12:00:00 AM,1.101,1.0219,1.1916,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/17/2024 12:00:00 AM,1.1038,1.0227,1.2011,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/18/2024 12:00:00 AM,1.1057,1.0226,1.2142,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/19/2024 12:00:00 AM,1.1082,1.0229,1.2245,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/20/2024 12:00:00 AM,1.1109,1.0229,1.2369,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/21/2024 12:00:00 AM,1.1137,1.022,1.2519,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/22/2024 12:00:00 AM,1.1149,1.0205,1.2698,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/23/2024 12:00:00 AM,1.1172,1.0182,1.2878,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/24/2024 12:00:00 AM,1.1195,1.0162,1.3089,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/25/2024 12:00:00 AM,1.1204,1.0129,1.3287,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/26/2024 12:00:00 AM,1.121,1.0097,1.3478,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/27/2024 12:00:00 AM,1.1222,1.0048,1.367,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/28/2024 12:00:00 AM,1.1229,0.9997,1.3851,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/29/2024 12:00:00 AM,1.1235,0.9962,1.4067,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,11/30/2024 12:00:00 AM,1.1235,0.9912,1.4192,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,12/01/2024 12:00:00 AM,1.1241,0.9865,1.4322,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,12/02/2024 12:00:00 AM,1.1245,0.9833,1.4488,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nebraska,12/03/2024 12:00:00 AM,1.1246,0.9759,1.4648,0.95,0.9585,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/09/2024 12:00:00 AM,1.1117,0.9456,1.2292,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/10/2024 12:00:00 AM,1.1135,0.9573,1.2227,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/11/2024 12:00:00 AM,1.1147,0.9728,1.2201,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/12/2024 12:00:00 AM,1.1167,0.9892,1.2145,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/13/2024 12:00:00 AM,1.1192,1.0007,1.2111,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/14/2024 12:00:00 AM,1.1226,1.014,1.2058,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/15/2024 12:00:00 AM,1.1257,1.0277,1.2025,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/16/2024 12:00:00 AM,1.129,1.0375,1.2013,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/17/2024 12:00:00 AM,1.1333,1.0493,1.2004,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/18/2024 12:00:00 AM,1.1381,1.0611,1.1993,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/19/2024 12:00:00 AM,1.1425,1.0704,1.1996,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/20/2024 12:00:00 AM,1.1468,1.0801,1.1996,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/21/2024 12:00:00 AM,1.1513,1.0889,1.2037,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/22/2024 12:00:00 AM,1.1557,1.0984,1.2072,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/23/2024 12:00:00 AM,1.1596,1.1092,1.2116,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/24/2024 12:00:00 AM,1.1645,1.1188,1.217,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/25/2024 12:00:00 AM,1.1687,1.1269,1.222,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/26/2024 12:00:00 AM,1.1723,1.1331,1.2279,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/27/2024 12:00:00 AM,1.1758,1.1359,1.2332,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/28/2024 12:00:00 AM,1.1795,1.1396,1.2385,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/29/2024 12:00:00 AM,1.1821,1.1419,1.2421,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/30/2024 12:00:00 AM,1.1847,1.1425,1.2444,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,10/31/2024 12:00:00 AM,1.1862,1.1421,1.2484,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/01/2024 12:00:00 AM,1.1871,1.1424,1.2496,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/02/2024 12:00:00 AM,1.1872,1.1416,1.2501,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/03/2024 12:00:00 AM,1.1866,1.1409,1.2486,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/04/2024 12:00:00 AM,1.1848,1.1404,1.2474,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/05/2024 12:00:00 AM,1.1817,1.1394,1.2435,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/06/2024 12:00:00 AM,1.1785,1.138,1.2389,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/07/2024 12:00:00 AM,1.1741,1.1355,1.2341,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/08/2024 12:00:00 AM,1.1693,1.1337,1.2259,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/09/2024 12:00:00 AM,1.1646,1.1307,1.2171,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/10/2024 12:00:00 AM,1.1594,1.1266,1.2084,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/11/2024 12:00:00 AM,1.154,1.1211,1.2011,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/12/2024 12:00:00 AM,1.1486,1.1143,1.192,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/13/2024 12:00:00 AM,1.1429,1.1063,1.1819,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/14/2024 12:00:00 AM,1.1375,1.0976,1.1747,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/15/2024 12:00:00 AM,1.1316,1.089,1.1678,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/16/2024 12:00:00 AM,1.1258,1.0805,1.1627,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/17/2024 12:00:00 AM,1.1196,1.0728,1.1594,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/18/2024 12:00:00 AM,1.1138,1.0657,1.157,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/19/2024 12:00:00 AM,1.1074,1.0592,1.1544,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/20/2024 12:00:00 AM,1.1017,1.0501,1.1526,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/21/2024 12:00:00 AM,1.0957,1.0417,1.1522,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/22/2024 12:00:00 AM,1.0908,1.0333,1.1519,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/23/2024 12:00:00 AM,1.0866,1.0239,1.1522,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/24/2024 12:00:00 AM,1.0833,1.0152,1.1525,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/25/2024 12:00:00 AM,1.08,1.0029,1.1534,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/26/2024 12:00:00 AM,1.0782,0.9909,1.1543,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/27/2024 12:00:00 AM,1.0767,0.9808,1.1587,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/28/2024 12:00:00 AM,1.0751,0.969,1.1617,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/29/2024 12:00:00 AM,1.0733,0.9575,1.1662,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,11/30/2024 12:00:00 AM,1.0722,0.9473,1.171,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,12/01/2024 12:00:00 AM,1.0715,0.9356,1.178,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,12/02/2024 12:00:00 AM,1.0701,0.9233,1.1865,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Nevada,12/03/2024 12:00:00 AM,1.069,0.9116,1.1946,0.95,0.8355,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/09/2024 12:00:00 AM,1.111,0.886,1.2422,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/10/2024 12:00:00 AM,1.1116,0.8965,1.2387,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/11/2024 12:00:00 AM,1.1128,0.9095,1.235,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/12/2024 12:00:00 AM,1.1134,0.9194,1.2307,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/13/2024 12:00:00 AM,1.1143,0.9295,1.228,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/14/2024 12:00:00 AM,1.1155,0.9366,1.2294,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/15/2024 12:00:00 AM,1.1175,0.9471,1.2275,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/16/2024 12:00:00 AM,1.1179,0.9582,1.2275,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/17/2024 12:00:00 AM,1.1179,0.9664,1.2248,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/18/2024 12:00:00 AM,1.1199,0.9761,1.2231,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/19/2024 12:00:00 AM,1.1217,0.984,1.2192,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/20/2024 12:00:00 AM,1.1236,0.9952,1.2192,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/21/2024 12:00:00 AM,1.125,1.0049,1.2204,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/22/2024 12:00:00 AM,1.127,1.0135,1.2193,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/23/2024 12:00:00 AM,1.1289,1.0189,1.2205,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/24/2024 12:00:00 AM,1.1306,1.0264,1.2206,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/25/2024 12:00:00 AM,1.1326,1.0352,1.2204,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/26/2024 12:00:00 AM,1.1346,1.0406,1.2232,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/27/2024 12:00:00 AM,1.1372,1.0466,1.223,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/28/2024 12:00:00 AM,1.1399,1.0531,1.2231,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/29/2024 12:00:00 AM,1.1418,1.059,1.226,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/30/2024 12:00:00 AM,1.1438,1.0625,1.2275,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,10/31/2024 12:00:00 AM,1.146,1.0668,1.2282,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/01/2024 12:00:00 AM,1.1476,1.0715,1.2319,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/02/2024 12:00:00 AM,1.1492,1.0759,1.2327,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/03/2024 12:00:00 AM,1.1514,1.0781,1.2355,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/04/2024 12:00:00 AM,1.1533,1.0809,1.2388,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/05/2024 12:00:00 AM,1.1553,1.0834,1.2411,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/06/2024 12:00:00 AM,1.157,1.0867,1.2431,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/07/2024 12:00:00 AM,1.1593,1.0893,1.2468,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/08/2024 12:00:00 AM,1.1617,1.0913,1.2506,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/09/2024 12:00:00 AM,1.1642,1.0937,1.2538,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/10/2024 12:00:00 AM,1.1664,1.0949,1.2572,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/11/2024 12:00:00 AM,1.1688,1.0966,1.2612,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/12/2024 12:00:00 AM,1.1709,1.099,1.2636,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/13/2024 12:00:00 AM,1.1727,1.0995,1.2681,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/14/2024 12:00:00 AM,1.1747,1.1002,1.2709,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/15/2024 12:00:00 AM,1.1763,1.1003,1.2732,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/16/2024 12:00:00 AM,1.1775,1.1007,1.2758,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/17/2024 12:00:00 AM,1.1791,1.0982,1.2834,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/18/2024 12:00:00 AM,1.1815,1.0955,1.2908,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/19/2024 12:00:00 AM,1.1823,1.0938,1.3004,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/20/2024 12:00:00 AM,1.1834,1.0928,1.3125,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/21/2024 12:00:00 AM,1.1847,1.0903,1.3242,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/22/2024 12:00:00 AM,1.186,1.0885,1.3329,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/23/2024 12:00:00 AM,1.1867,1.0845,1.3456,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/24/2024 12:00:00 AM,1.1864,1.0799,1.3595,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/25/2024 12:00:00 AM,1.188,1.076,1.375,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/26/2024 12:00:00 AM,1.1884,1.0743,1.3911,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/27/2024 12:00:00 AM,1.1895,1.0694,1.4052,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/28/2024 12:00:00 AM,1.1901,1.0634,1.4221,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/29/2024 12:00:00 AM,1.1908,1.0556,1.4361,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,11/30/2024 12:00:00 AM,1.1912,1.0526,1.4509,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,12/01/2024 12:00:00 AM,1.1907,1.0443,1.4655,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,12/02/2024 12:00:00 AM,1.1909,1.0395,1.4746,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Hampshire,12/03/2024 12:00:00 AM,1.1914,1.0345,1.4852,0.95,0.986,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/09/2024 12:00:00 AM,1.0729,0.9626,1.1958,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/10/2024 12:00:00 AM,1.0735,0.9712,1.1856,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/11/2024 12:00:00 AM,1.0742,0.9788,1.1775,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/12/2024 12:00:00 AM,1.0735,0.9862,1.1711,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/13/2024 12:00:00 AM,1.0739,0.9942,1.1635,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/14/2024 12:00:00 AM,1.0735,1.0011,1.1579,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,New Jersey,10/15/2024 12:00:00 AM,1.0734,1.0086,1.149,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
