Date,Date_Type,MMWR_week,Location,Distributed,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Administered,Recip_Administered,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
03/13/2021 12:00:00 AM,Report,10,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80859,43143,28082,9634,50095,25702,17913,6480,30437,17252,10061,3124
03/13/2021 12:00:00 AM,Report,10,AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28813,7901,3860,17052,18973,4674,2355,11944,9732,3170,1488,5074
03/13/2021 12:00:00 AM,Report,10,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116793,56744,36143,23906,79303,36005,24024,19274,37076,20542,11933,4601
03/13/2021 12:00:00 AM,Report,10,BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798554,374174,343334,81046,487188,220886,208226,58076,307298,150952,133564,22782
03/13/2021 12:00:00 AM,Report,10,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128248,54198,42131,31919,81807,32582,26146,23079,45821,21299,15786,8736
03/13/2021 12:00:00 AM,Report,10,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131456,63103,51010,17343,78088,36231,28909,12948,52570,26417,21796,4357
03/13/2021 12:00:00 AM,Report,10,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551,4074,3618,859,5401,2356,2312,733,3009,1646,1238,125
03/13/2021 12:00:00 AM,Report,10,DD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35791,11545,8356,15890,24277,6679,5163,12435,11211,4648,3111,3452
03/13/2021 12:00:00 AM,Report,10,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394290,204449,115586,74255,237197,118781,68187,50229,154217,83975,46513,23729
03/13/2021 12:00:00 AM,Report,10,FM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,106,0,57,0,57,0,49,0,49,0
03/13/2021 12:00:00 AM,Report,10,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121441,70497,38404,12540,73369,41009,22841,9519,47311,29037,15282,2992
03/13/2021 12:00:00 AM,Report,10,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22539,10033,11232,1274,14112,6013,7123,976,8397,4000,4099,298
03/13/2021 12:00:00 AM,Report,10,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137169,61352,45217,30600,90131,36568,29470,24093,46166,24311,15377,6478
03/13/2021 12:00:00 AM,Report,10,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26646,8350,4779,13517,16391,4811,2910,8670,10173,3508,1852,4813
03/13/2021 12:00:00 AM,Report,10,IH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409800,156847,106122,146831,280164,93853,66182,120129,128315,62254,39503,26558
03/13/2021 12:00:00 AM,Report,10,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134618,86688,33927,14003,82649,51012,21114,10523,51556,35432,12658,3466
03/13/2021 12:00:00 AM,Report,10,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89385,45631,27820,15934,55228,26334,17957,10937,33914,19146,9807,4961
03/13/2021 12:00:00 AM,Report,10,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94135,43411,27653,23071,63438,27057,17700,18681,30234,16089,9795,4350
03/13/2021 12:00:00 AM,Report,10,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110875,39908,20891,50076,75080,23753,13375,37952,35251,15853,7359,12039
03/13/2021 12:00:00 AM,Admin,10,LTC,0,0,0,0,0,0,0,0,0,0,0,10303,7593853,20121,2361,4518801,5971,10303,20121,7842,3020662,13971,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,LTC,15484065,4967300,10114065,402700,0,7538985,0,1882050,5650828,87,6020,47655,7547477,28283,15415,4776622,9159,47655,28283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313498,140049,128667,44782,185972,78533,72393,35046,125656,60610,55365,9681
03/13/2021 12:00:00 AM,Report,10,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178049,86361,65705,25983,115289,52528,41791,20970,61510,33206,23329,4975
03/13/2021 12:00:00 AM,Report,10,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37543,16861,14988,5694,23723,9738,9750,4235,13735,7073,5207,1455
03/13/2021 12:00:00 AM,Report,10,MH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274542,132115,77634,64793,180200,80359,49436,50405,92847,50949,27607,14291
03/13/2021 12:00:00 AM,Report,10,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166458,70819,63593,32046,109060,43909,40826,24325,56801,26633,22570,7598
03/13/2021 12:00:00 AM,Report,10,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150535,81832,46338,22365,96468,49890,29538,17040,53496,31571,16643,5282
03/13/2021 12:00:00 AM,Report,10,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51585,25263,11985,14337,32253,14993,7531,9729,19123,10126,4410,4587
03/13/2021 12:00:00 AM,Report,10,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21320,10553,7145,3622,13742,6573,4614,2555,7541,3967,2514,1060
03/13/2021 12:00:00 AM,Report,10,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218506,108432,68617,41457,146206,67076,44217,34913,70940,40539,23894,6507
03/13/2021 12:00:00 AM,Report,10,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548,2990,2212,1346,3633,1608,1212,813,2885,1364,994,527
03/13/2021 12:00:00 AM,Report,10,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57238,25497,21899,9842,37873,16421,14646,6806,19190,8993,7194,3003
03/13/2021 12:00:00 AM,Report,10,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47599,22056,19386,6157,28071,12205,10943,4923,19334,9759,8353,1222
03/13/2021 12:00:00 AM,Report,10,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241351,116949,98647,25755,147508,69444,59715,18349,92594,46836,38409,7349
03/13/2021 12:00:00 AM,Report,10,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38361,11516,11369,15476,25656,6891,7124,11641,12446,4497,4141,3808
03/13/2021 12:00:00 AM,Report,10,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72898,16320,13906,42672,51673,9627,8362,33684,20977,6559,5475,8943
03/13/2021 12:00:00 AM,Report,10,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399506,193260,137207,69039,251360,112556,82041,56763,144271,78307,53807,12157
03/13/2021 12:00:00 AM,Report,10,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355103,164516,111091,79496,228649,97306,68452,62891,123459,65405,41545,16509
03/13/2021 12:00:00 AM,Report,10,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64290,30880,15733,17677,43574,19172,11285,13117,20376,11532,4311,4533
03/13/2021 12:00:00 AM,Report,10,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115446,57408,41286,16752,72866,34447,25999,12420,42349,22888,15158,4303
03/13/2021 12:00:00 AM,Report,10,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410711,211152,181590,17969,237712,119335,105302,13075,170367,90318,75175,4874
03/13/2021 12:00:00 AM,Report,10,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72564,10681,9885,51998,53437,7623,6961,38853,19090,3044,2919,13127
03/13/2021 12:00:00 AM,Report,10,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50066,25509,15800,8757,30678,14343,9271,7064,19194,11080,6429,1685
03/13/2021 12:00:00 AM,Report,10,RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103416,54749,31640,17027,65102,32720,19433,12949,37559,21526,11989,4044
03/13/2021 12:00:00 AM,Report,10,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12476,7688,2069,2719,8503,5077,1445,1981,3962,2604,620,738
03/13/2021 12:00:00 AM,Report,10,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102794,53552,28268,20974,68846,33609,19095,16142,33559,19758,8999,4802
03/13/2021 12:00:00 AM,Report,10,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459165,213801,151197,94167,284604,126099,90641,67864,171449,85917,59456,26076
03/13/2021 12:00:00 AM,Report,10,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7538985,3518396,2533169,1487420,4772484,2091099,1554737,1126648,2724022,1403288,962683,358051
03/13/2021 12:00:00 AM,Report,10,UT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55198,20587,18907,15704,34780,12716,11706,10358,20157,7725,7142,5290
03/13/2021 12:00:00 AM,Report,10,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/13/2021 12:00:00 AM,Report,10,VA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204001,103497,76034,24470,122178,60352,44971,16855,79845,42087,30224,7534
03/13/2021 12:00:00 AM,Report,10,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,97,0,0,97,3,0,0,3
03/13/2021 12:00:00 AM,Report,10,VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21257,9892,7044,4321,13408,5794,4322,3292,7766,4071,2692,1003
03/13/2021 12:00:00 AM,Report,10,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157321,68217,49441,39663,102656,42753,32536,27367,53847,25013,16631,12203
03/13/2021 12:00:00 AM,Report,10,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170198,79901,53613,36684,118049,50965,35888,31196,51527,28511,17553,5463
03/13/2021 12:00:00 AM,Report,10,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25934,0,0,25934,17465,0,0,17465,8400,0,0,8400
03/13/2021 12:00:00 AM,Report,10,WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6762,1388,687,4687,3910,750,407,2753,2831,634,277,1920
03/14/2021 12:00:00 AM,Report,11,AK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6580,2060,1317,3203,4334,1382,920,2032,2203,657,382,1164
03/14/2021 12:00:00 AM,Report,11,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80973,43194,28145,9634,50166,25729,17957,6480,30480,17275,10081,3124
03/14/2021 12:00:00 AM,Report,11,AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28813,7901,3860,17052,18973,4674,2355,11944,9732,3170,1488,5074
03/14/2021 12:00:00 AM,Report,11,AS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116868,56787,36175,23906,79341,36031,24036,19274,37113,20561,11951,4601
03/14/2021 12:00:00 AM,Report,11,BP2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799014,374368,343600,81046,487420,220978,208366,58076,307522,151058,133682,22782
03/14/2021 12:00:00 AM,Report,11,CO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128356,54247,42190,31919,81862,32604,26179,23079,45873,21325,15812,8736
03/14/2021 12:00:00 AM,Report,11,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131495,63123,51029,17343,78100,36234,28918,12948,52597,26432,21808,4357
03/14/2021 12:00:00 AM,Report,11,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8572,4075,3638,859,5403,2355,2315,733,3028,1647,1256,125
03/14/2021 12:00:00 AM,Report,11,DD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35797,11545,8362,15890,24279,6678,5166,12435,11215,4648,3115,3452
03/14/2021 12:00:00 AM,Report,11,DS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,FL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394299,204452,115592,74255,237198,118779,68190,50229,154225,83982,46514,23729
03/14/2021 12:00:00 AM,Report,11,FM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,106,0,57,0,57,0,49,0,49,0
03/14/2021 12:00:00 AM,Report,11,GA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121572,70579,38453,12540,73438,41054,22865,9519,47373,29075,15306,2992
03/14/2021 12:00:00 AM,Report,11,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,HI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22540,10033,11233,1274,14112,6013,7123,976,8398,4000,4100,298
03/14/2021 12:00:00 AM,Report,11,IA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137282,61424,45258,30600,90200,36613,29494,24093,46209,24338,15393,6478
03/14/2021 12:00:00 AM,Report,11,ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26650,8350,4783,13517,16392,4811,2911,8670,10176,3509,1854,4813
03/14/2021 12:00:00 AM,Report,11,IH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410315,157030,106454,146831,280495,93972,66394,120129,128495,62316,39621,26558
03/14/2021 12:00:00 AM,Report,11,IN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134847,86810,34034,14003,82775,51070,21182,10523,51659,35495,12698,3466
03/14/2021 12:00:00 AM,Report,11,KS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89411,45634,27843,15934,55238,26335,17966,10937,33930,19148,9821,4961
03/14/2021 12:00:00 AM,Report,11,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94136,43411,27654,23071,63439,27057,17701,18681,30235,16090,9795,4350
03/14/2021 12:00:00 AM,Report,11,LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111087,40011,21000,50076,75188,23789,13447,37952,35354,15918,7397,12039
03/14/2021 12:00:00 AM,Admin,11,LTC,0,0,0,0,0,0,0,0,0,0,0,7943,7601796,19745,1562,4520363,5767,7943,19746,6320,3026982,13803,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,LTC,15503465,4984300,10114065,405100,0,7547477,0,1885934,5655428,95,6020,0,7547477,22625,0,4776622,7270,0,22625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314033,140236,129015,44782,186065,78555,72464,35046,126084,60762,55641,9681
03/14/2021 12:00:00 AM,Report,11,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178415,86537,65895,25983,115452,52610,41872,20970,61701,33287,23439,4975
03/14/2021 12:00:00 AM,Report,11,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37569,16866,15009,5694,23737,9735,9768,4234,13747,7076,5216,1455
03/14/2021 12:00:00 AM,Report,11,MH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,MI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275460,132549,78055,64856,180649,80589,49645,50415,93228,51106,27778,14344
03/14/2021 12:00:00 AM,Report,11,MN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166674,70868,63730,32076,109157,43928,40899,24330,56920,26663,22634,7623
03/14/2021 12:00:00 AM,Report,11,MO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150729,81947,46417,22365,96538,49919,29579,17040,53618,31654,16682,5282
03/14/2021 12:00:00 AM,Report,11,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,MS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51601,25269,11995,14337,32260,14996,7535,9729,19132,10129,4416,4587
03/14/2021 12:00:00 AM,Report,11,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21332,10557,7153,3622,13750,6575,4620,2555,7545,3969,2516,1060
03/14/2021 12:00:00 AM,Report,11,NC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218907,108653,68797,41457,146461,67232,44316,34913,71084,40605,23972,6507
03/14/2021 12:00:00 AM,Report,11,ND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6548,2990,2212,1346,3633,1608,1212,813,2885,1364,994,527
03/14/2021 12:00:00 AM,Report,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57238,25497,21899,9842,37873,16421,14646,6806,19190,8993,7194,3003
03/14/2021 12:00:00 AM,Report,11,NH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47609,22056,19396,6157,28078,12206,10949,4923,19337,9759,8356,1222
03/14/2021 12:00:00 AM,Report,11,NJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241715,117063,98897,25755,147725,69512,59863,18350,92741,46881,38511,7349
03/14/2021 12:00:00 AM,Report,11,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38377,11521,11380,15476,25660,6892,7127,11641,12458,4499,4151,3808
03/14/2021 12:00:00 AM,Report,11,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72940,16339,13929,42672,51709,9645,8380,33684,20983,6560,5480,8943
03/14/2021 12:00:00 AM,Report,11,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399813,193390,137360,69063,251605,112658,82160,56787,144333,78334,53842,12157
03/14/2021 12:00:00 AM,Report,11,OH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355178,164545,111137,79496,228667,97320,68456,62891,123517,65421,41587,16509
03/14/2021 12:00:00 AM,Report,11,OK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64316,30896,15743,17677,43589,19179,11293,13117,20387,11541,4313,4533
03/14/2021 12:00:00 AM,Report,11,OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115657,57550,41355,16752,73003,34550,26033,12420,42423,22926,15194,4303
03/14/2021 12:00:00 AM,Report,11,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411282,211415,181898,17969,237830,119392,105363,13075,170816,90519,75423,4874
03/14/2021 12:00:00 AM,Report,11,PR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72736,10753,9985,51998,53516,7653,7010,38853,19183,3086,2970,13127
03/14/2021 12:00:00 AM,Report,11,RI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50091,25533,15801,8757,30685,14350,9271,7064,19212,11096,6431,1685
03/14/2021 12:00:00 AM,Report,11,RP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103545,54810,31708,17027,65164,32748,19468,12948,37625,21561,12020,4044
03/14/2021 12:00:00 AM,Report,11,SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12476,7688,2069,2719,8503,5077,1445,1981,3962,2604,620,738
03/14/2021 12:00:00 AM,Report,11,TN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103085,53673,28438,20974,69059,33692,19225,16142,33637,19796,9039,4802
03/14/2021 12:00:00 AM,Report,11,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459255,213834,151254,94167,284650,126117,90669,67864,171493,85925,59492,26076
03/14/2021 12:00:00 AM,Report,11,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547477,3522356,2537584,1487537,4776622,2092986,1556951,1126685,2728218,1405261,964828,358129
03/14/2021 12:00:00 AM,Report,11,UT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55202,20588,18910,15704,34783,12716,11709,10358,20161,7726,7145,5290
03/14/2021 12:00:00 AM,Report,11,VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03/14/2021 12:00:00 AM,Report,11,VA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204381,103705,76206,24470,122289,60407,45027,16855,80091,42239,30318,7534
03/14/2021 12:00:00 AM,Report,11,VI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,97,0,0,97,3,0,0,3
03/14/2021 12:00:00 AM,Report,11,VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21306,9913,7072,4321,13441,5805,4344,3292,7782,4080,2699,1003
03/14/2021 12:00:00 AM,Report,11,WA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157466,68258,49545,39663,102723,42774,32583,27366,53924,25032,16689,12203
03/14/2021 12:00:00 AM,Report,11,WI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171030,80435,53911,36684,118484,51217,36071,31196,51919,28790,17666,5463
03/14/2021 12:00:00 AM,Report,11,WV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25934,0,0,25934,17465,0,0,17465,8400,0,0,8400
