Data As Of,Start Date,End Date,MMWR Year,MMWR Week,Week Ending Date,Sex,Age Group,Total Deaths
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,5-9 years,40
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,50-54 years,1713
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,55-59 years,2763
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,60-64 years,3925
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,65-69 years,4655
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,70-74 years,5493
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,75-79 years,5825
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,80-84 years,6285
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,85 years and over,15244
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,All Ages,51024
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,All Sexes,Unknown,5
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,0 years,203
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,1-4 years,34
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,10-14 years,21
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,15-19 years,42
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,20-24 years,84
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,25-29 years,134
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,30-34 years,184
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,35-39 years,299
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,40-44 years,328
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,45-49 years,452
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,5-9 years,22
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,50-54 years,655
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,55-59 years,1089
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,60-64 years,1530
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,65-69 years,1792
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,70-74 years,2385
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,75-79 years,2702
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,80-84 years,3199
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,85 years and over,9291
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,All Ages,24447
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,F,Unknown,1
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,0 years,208
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,1-4 years,50
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,10-14 years,41
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,15-19 years,135
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,20-24 years,280
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,25-29 years,344
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,30-34 years,429
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,35-39 years,520
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,40-44 years,532
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,45-49 years,756
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,5-9 years,18
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,50-54 years,1058
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,55-59 years,1674
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,60-64 years,2395
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,65-69 years,2863
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,70-74 years,3108
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,75-79 years,3123
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,80-84 years,3086
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,85 years and over,5953
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,All Ages,26577
03/21/2021,08/11/2019,08/17/2019,2019,33,08/17/2019,M,Unknown,4
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,0 years,402
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,1-4 years,67
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,10-14 years,57
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,15-19 years,207
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,20-24 years,381
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,25-29 years,573
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,30-34 years,609
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,35-39 years,729
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,40-44 years,858
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,45-49 years,1173
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,5-9 years,33
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,50-54 years,1789
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,55-59 years,2852
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,60-64 years,3904
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,65-69 years,4529
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,70-74 years,5451
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,75-79 years,5911
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,80-84 years,6302
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,85 years and over,15193
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,All Ages,51024
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,All Sexes,Unknown,4
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,0 years,165
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,1-4 years,36
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,10-14 years,24
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,15-19 years,55
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,20-24 years,99
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,25-29 years,155
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,30-34 years,189
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,35-39 years,245
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,40-44 years,322
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,45-49 years,416
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,5-9 years,13
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,50-54 years,685
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,55-59 years,1097
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,60-64 years,1550
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,65-69 years,1838
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,70-74 years,2374
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,75-79 years,2722
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,80-84 years,3143
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,85 years and over,9273
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,All Ages,24403
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,F,Unknown,2
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,0 years,237
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,1-4 years,31
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,10-14 years,33
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,15-19 years,152
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,20-24 years,282
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,25-29 years,418
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,30-34 years,420
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,35-39 years,484
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,40-44 years,536
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,45-49 years,757
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,5-9 years,20
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,50-54 years,1104
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,55-59 years,1755
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,60-64 years,2354
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,65-69 years,2691
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,70-74 years,3077
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,75-79 years,3189
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,80-84 years,3159
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,85 years and over,5920
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,All Ages,26621
03/21/2021,08/18/2019,08/24/2019,2019,34,08/24/2019,M,Unknown,2
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,0 years,393
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,1-4 years,67
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,10-14 years,56
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,15-19 years,193
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,20-24 years,396
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,25-29 years,519
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,30-34 years,616
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,35-39 years,722
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,40-44 years,842
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,45-49 years,1149
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,5-9 years,45
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,50-54 years,1803
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,55-59 years,2916
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,60-64 years,3922
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,65-69 years,4686
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,70-74 years,5449
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,75-79 years,5910
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,80-84 years,6370
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,85 years and over,15103
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,All Ages,51164
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,All Sexes,Unknown,7
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,0 years,177
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,1-4 years,27
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,10-14 years,25
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,15-19 years,54
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,20-24 years,95
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,25-29 years,139
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,30-34 years,187
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,35-39 years,252
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,40-44 years,298
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,45-49 years,459
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,5-9 years,23
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,50-54 years,691
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,55-59 years,1121
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,60-64 years,1529
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,65-69 years,1944
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,70-74 years,2377
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,75-79 years,2784
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,80-84 years,3138
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,85 years and over,9235
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,All Ages,24557
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,F,Unknown,2
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,0 years,216
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,1-4 years,40
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,10-14 years,31
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,15-19 years,139
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,20-24 years,301
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,25-29 years,380
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,30-34 years,429
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,35-39 years,470
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,40-44 years,544
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,45-49 years,690
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,5-9 years,22
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,50-54 years,1112
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,55-59 years,1795
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,60-64 years,2393
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,65-69 years,2742
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,70-74 years,3072
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,75-79 years,3126
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,80-84 years,3232
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,85 years and over,5868
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,All Ages,26607
03/21/2021,08/25/2019,08/31/2019,2019,35,08/31/2019,M,Unknown,5
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,0 years,395
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,1-4 years,78
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,10-14 years,64
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,15-19 years,214
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,20-24 years,389
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,25-29 years,558
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,30-34 years,631
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,35-39 years,797
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,40-44 years,904
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,45-49 years,1190
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,5-9 years,44
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,50-54 years,1813
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,55-59 years,3030
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,60-64 years,3927
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,65-69 years,4578
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,70-74 years,5370
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,75-79 years,5955
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,80-84 years,6388
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,85 years and over,15510
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,All Ages,51840
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,All Sexes,Unknown,5
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,0 years,166
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,1-4 years,32
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,10-14 years,28
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,15-19 years,61
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,20-24 years,97
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,25-29 years,151
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,30-34 years,193
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,35-39 years,250
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,40-44 years,317
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,45-49 years,437
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,5-9 years,19
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,50-54 years,673
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,55-59 years,1168
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,60-64 years,1520
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,65-69 years,1858
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,70-74 years,2328
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,75-79 years,2747
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,80-84 years,3202
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,85 years and over,9655
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,All Ages,24903
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,F,Unknown,1
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,0 years,229
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,1-4 years,46
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,10-14 years,36
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,15-19 years,153
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,20-24 years,292
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,25-29 years,407
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,30-34 years,438
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,35-39 years,547
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,40-44 years,587
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,45-49 years,753
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,5-9 years,25
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,50-54 years,1140
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,55-59 years,1862
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,60-64 years,2407
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,65-69 years,2720
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,70-74 years,3042
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,75-79 years,3208
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,80-84 years,3186
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,85 years and over,5855
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,All Ages,26937
03/21/2021,09/01/2019,09/07/2019,2019,36,09/07/2019,M,Unknown,4
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,0 years,396
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,1-4 years,58
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,10-14 years,60
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,15-19 years,205
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,20-24 years,377
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,25-29 years,501
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,30-34 years,608
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,35-39 years,698
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,40-44 years,815
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,45-49 years,1169
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,5-9 years,40
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,50-54 years,1724
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,55-59 years,2986
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,60-64 years,3848
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,65-69 years,4693
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,70-74 years,5426
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,75-79 years,5993
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,80-84 years,6481
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,85 years and over,15555
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,All Ages,51636
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,All Sexes,Unknown,3
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,0 years,184
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,1-4 years,29
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,10-14 years,27
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,15-19 years,57
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,20-24 years,88
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,25-29 years,135
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,30-34 years,188
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,35-39 years,245
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,40-44 years,285
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,45-49 years,467
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,5-9 years,18
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,50-54 years,634
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,55-59 years,1151
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,60-64 years,1532
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,65-69 years,1884
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,70-74 years,2335
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,75-79 years,2792
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,80-84 years,3227
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,85 years and over,9525
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,All Ages,24804
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,F,Unknown,1
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,0 years,212
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,1-4 years,29
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,10-14 years,33
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,15-19 years,148
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,20-24 years,289
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,25-29 years,366
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,30-34 years,420
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,35-39 years,453
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,40-44 years,530
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,45-49 years,702
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,5-9 years,22
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,50-54 years,1090
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,55-59 years,1835
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,60-64 years,2316
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,65-69 years,2809
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,70-74 years,3091
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,75-79 years,3201
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,80-84 years,3254
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,85 years and over,6030
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,All Ages,26832
03/21/2021,09/08/2019,09/14/2019,2019,37,09/14/2019,M,Unknown,2
03/21/2021,09/15/2019,09/21/2019,2019,38,09/21/2019,All Sexes,0 years,418
03/21/2021,09/15/2019,09/21/2019,2019,38,09/21/2019,All Sexes,1-4 years,73
03/21/2021,09/15/2019,09/21/2019,2019,38,09/21/2019,All Sexes,10-14 years,65
03/21/2021,09/15/2019,09/21/2019,2019,38,09/21/2019,All Sexes,15-19 years,197
