UniqueID,EventName,EventType,State,DistrictName,DistrictNCESID,SchoolName,SchoolNCESID,Type,Year,DateClosure,DateReopened,Epi_week,ConfirmedCase,LCStudent,LCStaff,LCHHMStudent,LCHHMStaff,LCVisitor,SuspectedCase,SCStudent,SCStaff,SCHHMStudent,SCHHMStaff,SCVisitor,AbsentStudents,AbsentStaff,Cluster,Widespread,Clean,Mandate,Recommendation,TSCOVID,MentalHealth,Vaccination,Side_effects_of_vaccination,OtherReason,Specify_other_reason
PA202101023S,COVID-19,COVID-19,PA,,,St. Benedict the Moor Elementary,01194547,I,2021,09/17/2021 12:00:00 AM,09/27/2021 12:00:00 AM,37,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
PA202101024S,COVID-19,COVID-19,PA,,4215330,Chestnut Hill Elementary School,421533004724,I,2021,09/20/2021 12:00:00 AM,09/27/2021 12:00:00 AM,38,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
PA202101025S,COVID-19,COVID-19,PA,,4210740,Girard High School,421074002043,I,2021,09/22/2021 12:00:00 AM,10/04/2021 12:00:00 AM,38,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
PA202101026S,COVID-19,COVID-19,PA,,4207320,Danville Primary School,420732007406,I,2021,10/04/2021 12:00:00 AM,10/13/2021 12:00:00 AM,40,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101027S,COVID-19,COVID-19,PA,,4218990,Parkway Nothwest High School,421899006548,I,2021,10/01/2021 12:00:00 AM,10/12/2021 12:00:00 AM,39,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101028S,COVID-19,COVID-19,PA,,4215150,Meyersdale Area MS,421515000444,I,2021,10/06/2021 12:00:00 AM,10/12/2021 12:00:00 AM,40,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101029S,COVID-19,COVID-19,PA,,4224990,Washington Junior High School,422499006912,I,2021,10/06/2021 12:00:00 AM,10/11/2021 12:00:00 AM,40,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
PA202101030S,COVID-19,COVID-19,PA,,4207320,Liberty-Valley El Sch,420732004833,I,2021,10/07/2021 12:00:00 AM,10/13/2021 12:00:00 AM,40,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Contact Tracing
PA202101031S,COVID-19,COVID-19,PA,,4222590,Spring Grove Area Middle School,422259006725,I,2021,10/08/2021 12:00:00 AM,10/12/2021 12:00:00 AM,40,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
PA202101032S,COVID-19,COVID-19,PA,,4205490,Sinking Springs Elementary School,420549000607,I,2021,10/13/2021 12:00:00 AM,10/18/2021 12:00:00 AM,41,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101033S,COVID-19,COVID-19,PA,,4224990,Washington High School,422499004286,I,2021,10/06/2021 12:00:00 AM,10/11/2021 12:00:00 AM,40,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
PA202101034S,COVID-19,COVID-19,PA,,4202440,Ambridge Area Middle School,420244000633,I,2021,10/26/2021 12:00:00 AM,11/01/2021 12:00:00 AM,43,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,
PA202101035S,COVID-19,COVID-19,PA,,4210200,Franklin Junior Senior High School,421020004106,I,2021,10/26/2021 12:00:00 AM,11/01/2021 12:00:00 AM,43,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101036S,COVID-19,COVID-19,PA,,4224120,Union High School,422412001501,I,2021,10/04/2021 12:00:00 AM,10/11/2021 12:00:00 AM,40,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202101037S,COVID-19,COVID-19,PA,,4209120,Mill Road Elementary School,420912002558,I,2021,10/14/2021 12:00:00 AM,10/18/2021 12:00:00 AM,41,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101038S,COVID-19,COVID-19,PA,,4221570,Shippensburg Area Middle School,422157001729,I,2021,09/13/2021 12:00:00 AM,09/20/2021 12:00:00 AM,37,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Abundance of caution
PA202101039S,COVID-19,COVID-19,PA,,4208820,Garden Spot Middle School,420882007267,I,2021,09/29/2021 12:00:00 AM,10/04/2021 12:00:00 AM,39,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101040S,COVID-19,COVID-19,PA,,4208820,Garden Spot High School,420882002554,I,2021,09/29/2021 12:00:00 AM,10/04/2021 12:00:00 AM,39,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101041S,COVID-19,COVID-19,PA,,4226460,Lycoming Valley Intermediate School,422646006861,I,2021,09/15/2021 12:00:00 AM,09/20/2021 12:00:00 AM,37,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,
PA202101042S,COVID-19,COVID-19,PA,,4226460,Jackson Primary School,422646003058,I,2021,09/15/2021 12:00:00 AM,09/20/2021 12:00:00 AM,37,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,
PA202101043S,COVID-19,COVID-19,PA,,4210920,Greensburg-Salem MS,421092004372,I,2021,11/09/2021 12:00:00 AM,11/22/2021 12:00:00 AM,45,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101044S,COVID-19,COVID-19,PA,,4204230,Harry S. Truman High School,420423001029,I,2021,11/12/2021 12:00:00 AM,11/15/2021 12:00:00 AM,45,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202101045S,COVID-19,COVID-19,PA,,4209300,Grover Cleveland Elementary School,420930002001,I,2021,11/12/2021 12:00:00 AM,11/30/2021 12:00:00 AM,45,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101046S,COVID-19,COVID-19,PA,,4205460,Rice Elementary School,420546005341,I,2021,11/15/2021 12:00:00 AM,11/22/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101047S,COVID-19,COVID-19,PA,,4215330,Belle Valley Elementary School,421533002054,I,2021,11/16/2021 12:00:00 AM,11/29/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101048S,COVID-19,COVID-19,PA,,,Blessed Sacrament School,,I,2021,11/15/2021 12:00:00 AM,11/22/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101049S,COVID-19,COVID-19,PA,,,Saint Jude School - Millcreek,01190655,I,2021,11/15/2021 12:00:00 AM,11/22/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101050S,COVID-19,COVID-19,PA,,4209990,Robison Elementary School,420999002036,I,2021,11/17/2021 12:00:00 AM,11/30/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
PA202101051S,COVID-19,COVID-19,PA,,4209990,Waterford Elementary School,420999002035,I,2021,11/17/2021 12:00:00 AM,11/30/2021 12:00:00 AM,46,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,
PA202101052S,COVID-19,COVID-19,PA,,4206590,Conneaut Area Senior High School,420659007439,I,2021,12/03/2021 12:00:00 AM,12/13/2021 12:00:00 AM,48,true,true,true,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
PA202101056S,COVID-19,COVID-19,PA,,4221120,Selinsgrove Area Elementary School,422112003968,I,2021,12/17/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,
PA202101057S,COVID-19,COVID-19,PA,,4207680,Dover Area MS,420768007686,I,2021,12/17/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101058S,COVID-19,COVID-19,PA,,4200843,Olney Charter High School,420084307386,I,2021,12/20/2021 12:00:00 AM,12/21/2021 12:00:00 AM,51,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,Death of student
PA202101059S,COVID-19,COVID-19,PA,,4218990,Randolph A. Philip AVT HS,421899000826,I,2021,12/20/2021 12:00:00 AM,01/04/2022 12:00:00 AM,51,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202101060S,COVID-19,COVID-19,PA,,4205760,Cheltenham HS,420576003260,I,2021,12/22/2021 12:00:00 AM,01/03/2022 12:00:00 AM,51,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101061S,COVID-19,COVID-19,PA,,4216380,Nazareth Area High School,421638003495,I,2021,12/23/2021 12:00:00 AM,01/03/2022 12:00:00 AM,51,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101062S,COVID-19,COVID-19,PA,,4213020,Lake-Lehman JSHS,421302002924,I,2021,12/16/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101063S,COVID-19,COVID-19,PA,,4215330,Walnut Creek MS,421533000085,I,2021,12/17/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202101064S,Other (COVID),COVID-Associated,PA,,4222860,Stroudsburg HS,422286003224,I,2021,12/17/2021 12:00:00 AM,12/20/2021 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202101065S,COVID-19,COVID-19,PA,,4218990,Ethan Allen School,421899003758,I,2021,12/13/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202101066S,COVID-19,COVID-19,PA,,4218990,Abram Jenks School,421899003644,I,2021,12/14/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202101067S,COVID-19,COVID-19,PA,,4218990,John Welsh School,421899003703,I,2021,12/14/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202101068S,COVID-19,COVID-19,PA,,4218990,Kenderton ES,421899007593,I,2021,12/14/2021 12:00:00 AM,01/04/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202101070S,COVID-19,COVID-19,PA,,4218990,Penn Treaty School,421899007502,I,2021,12/14/2021 12:00:00 AM,01/04/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202101071S,COVID-19,COVID-19,PA,,4218990,Laura W. Waring School,421899003636,I,2021,12/14/2021 12:00:00 AM,01/04/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202102069S,COVID-19,COVID-19,PA,,4218990,James J.  Sullivan School,421899003753,I,2021,12/14/2021 12:00:00 AM,01/03/2022 12:00:00 AM,50,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202201001D,COVID-19,COVID-19,PA,Lancaster SD,4280270,,,D,2022,01/03/2022 12:00:00 AM,01/04/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202201001S,COVID-19,COVID-19,PA,,,ST GREGORY ELEMENTARY SCHOOL,01194048,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201002D,COVID-19,COVID-19,PA,Central Bucks,4205310,,,D,2022,01/03/2022 12:00:00 AM,01/04/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,Transportation issue
PA202201002S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Carrick High School,421917000412,I,2022,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,1,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201003D,COVID-19,COVID-19,PA,The Colonial School District,4219470,,,D,2022,01/03/2022 12:00:00 AM,01/04/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,Teacher's death due to covid.
PA202201003S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Greenfield PreK-8,421917006028,I,2022,01/03/2022 12:00:00 AM,01/06/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201004D,COVID-19,COVID-19,PA,Lower Merion School District,4214160,,,D,2022,01/03/2022 12:00:00 AM,01/04/2022 12:00:00 AM,1,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,Abundance of caution
PA202201004S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Liberty PreK-5,421917006042,I,2022,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201005D,COVID-19,COVID-19,PA,Woodland Hills SD,4216500,,,D,2022,01/07/2022 12:00:00 AM,01/31/2022 12:00:00 AM,1,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201005S,COVID-19,COVID-19,PA,,4219170,Pittsburgh South Hills 6-8,421917006749,I,2022,01/04/2022 12:00:00 AM,01/11/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201006D,COVID-19,COVID-19,PA,Harrisburg City SD,4211580,,,D,2022,01/10/2022 12:00:00 AM,01/24/2022 12:00:00 AM,2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202201006S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Whittier PreK-5,421917006747,I,2022,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201007S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Obama,421917006995,I,2022,01/04/2022 12:00:00 AM,01/06/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201008S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Sterrett 6-8,421917007039,I,2022,01/04/2022 12:00:00 AM,01/05/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201009S,COVID-19,COVID-19,PA,,4219170,Academy at Westinghouse,421917007412,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201010D,COVID-19,COVID-19,PA,Baldwin-Whitehall SD,4202970,,,D,2022,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,2,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,true,false,false,false,false,
PA202201010S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Allegheny PreK-5,421917000413,I,2022,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201011D,COVID-19,COVID-19,PA,Shippensburg Area SD,4221570,,,D,2022,01/13/2022 12:00:00 AM,01/19/2022 12:00:00 AM,2,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,
PA202201011S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Classical Academy 6-8,421917000598,I,2022,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201012D,COVID-19,COVID-19,PA,Duquesne City School District,4208010,,,D,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202201012S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Langley PreK-8,421917007468,I,2022,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201013D,COVID-19,COVID-19,PA,Sto-Rox SD,4222830,,,D,2022,01/12/2022 12:00:00 AM,01/31/2022 12:00:00 AM,2,true,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,true,false,false,false,false,
PA202201013S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Lincoln PreK-5,421917000979,I,2022,01/03/2022 12:00:00 AM,01/11/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201014S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Montessori PreK-5,421917000351,I,2022,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201015D,COVID-19,COVID-19,PA,La Academia the Partnership Charter School,4200026,,,D,2022,01/05/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,
PA202201015S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Perry High School,421917000416,I,2022,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201016D,COVID-19,COVID-19,PA,Eastern Lancaster County School District,4208820,,,D,2022,01/20/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201016S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Phillips PreK-5,421917000395,I,2022,01/03/2022 12:00:00 AM,01/13/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201017D,COVID-19,COVID-19,PA,Mount Pleasant Area School District,4216170,,,D,2022,01/17/2022 12:00:00 AM,01/18/2022 12:00:00 AM,3,true,true,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201017S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Morrow,421917000365,I,2022,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201018D,COVID-19,COVID-19,PA,Norristown Area School District,4216980,,,D,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201018S,COVID-19,COVID-19,PA,,4219170,Pittsburgh Weil PreK-5,421917000991,I,2022,01/03/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201019D,COVID-19,COVID-19,PA,Ringgold School District,4220400,,,D,2022,01/07/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,
PA202201019S,COVID-19,COVID-19,PA,,4218990,Academy at Palumbo,421899000962,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201020D,COVID-19,COVID-19,PA,Spring Grove Area School District,4222590,,,D,2022,01/19/2022 12:00:00 AM,01/24/2022 12:00:00 AM,3,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201020S,COVID-19,COVID-19,PA,,4218990,Anderson Add B Sch,421899003804,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201021D,COVID-19,COVID-19,PA,Lebanon School District,4213440,,,D,2022,01/13/2022 12:00:00 AM,01/18/2022 12:00:00 AM,2,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,
PA202201021S,COVID-19,COVID-19,PA,,4218990,Alexander K McClure School,421899006534,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201022S,COVID-19,COVID-19,PA,,4218990,Allen M Stearn School,421899004963,I,2022,01/04/2022 12:00:00 AM,01/24/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201023S,COVID-19,COVID-19,PA,,4218990,Anna B Day School,421899003706,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201024S,COVID-19,COVID-19,PA,,4218990,Anna L Lingelbach School,421899003717,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201025S,COVID-19,COVID-19,PA,,4218990,Bache-Martin School,421899003618,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201026S,COVID-19,COVID-19,PA,,4218990,Baldi Middle School,421899006824,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201027S,COVID-19,COVID-19,PA,,4218990,Benjamin B. Comegys School,421899003782,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201028S,COVID-19,COVID-19,PA,,4218990,Julia de Burgos Elementary School,421899007229,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201029S,COVID-19,COVID-19,PA,,4218990,Benjamin Franklin Elem. School,421899010014,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201030S,COVID-19,COVID-19,PA,,4218990,Cayuga School,421899000105,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201031S,COVID-19,COVID-19,PA,,4218990,Laura H. Carnell School,421899003734,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201032S,COVID-19,COVID-19,PA,,4218990,Benjamin Franklin High School,421899003851,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201033S,COVID-19,COVID-19,PA,,4218990,Lewis C. Cassidy Academics Plus,421899003664,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201034S,COVID-19,COVID-19,PA,,4218990,Charles W. Henry School,421899003712,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201035S,COVID-19,COVID-19,PA,,4218990,Constitution High School,421899001010,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201036S,COVID-19,COVID-19,PA,,4218990,Cook-Wissahickon School,421899005122,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201037S,COVID-19,COVID-19,PA,,,Crossroads - Huntington Park,,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201038S,COVID-19,COVID-19,PA,,4218990,Rhodes E Washington Sch,421899007517,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,true,Lack of testing materials
PA202201039S,COVID-19,COVID-19,PA,,4218990,Dr. Ethel Allen School,421899005292,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201040S,COVID-19,COVID-19,PA,,4218990,Feltonville Arts & Sciences,421899000054,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201041S,COVID-19,COVID-19,PA,,4218990,Feltonville Intermediate,421899003751,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
